MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
35044,2013/01/16,2013/01/17,男,4,沈阳,辽宁,CN,59,2014/03/31,6,8770,0,0,2310,8178,11975,12021.71,2014/01/26,1.2,1754,1,66,74.8,229,0,0,0,1.003900626,2,4,1822,6948,0,0,0,0,8770,6948,0.666666667,0.333333333,0.207730019,0.792155969,0
23159,2011/03/06,2011/03/06,男,4,长春市,吉林省,CN,40,2014/03/31,13,11881,0,0,816,6404,16200,12021.02,2014/03/18,1.625,1485.125,197,14,43.33333333,190,0,571,0,0.742038272,2,11,2283,9598,0,571,571,571,12452,10169,0.846153846,0.153846154,0.19213937,0.807776469,1
62327,2011/01/21,2011/03/25,男,4,东营市,山东,CN,44,2014/03/31,6,9976,0,0,6691,2461,16718,12020.8,2013/09/07,0.75,1247,16,207,101.6,213,0,0,0,0.719033377,4,2,7769,2207,0,0,0,0,9976,2207,0.333333333,0.666666667,0.778690989,0.22120878,0
59388,2011/08/30,2011/10/15,女,4,广州,广东,CN,43,2014/03/31,14,7344,0,0,5527,5518,21310,12019.34,2014/03/14,1.75,918,108,18,46.53846154,220,0,0,0,0.564023463,7,7,4620,2724,0,0,0,0,7344,2724,0.5,0.5,0.628999319,0.370864534,0
36179,2009/06/18,2009/06/18,男,4,,广东,CN,35,2014/03/31,15,8592,0,0,6263,4638,20217,12018.46,2014/01/27,1.875,1074,1,65,47.5,217,139,586,0,0.594472968,10,5,3950,4642,0,725,725,586,9317,5228,0.333333333,0.666666667,0.459676481,0.540207145,9
14642,2011/10/17,2012/06/28,男,4,武夷山,福建,CN,45,2014/03/31,10,6280,0,0,7500,3850,17764,12017.81,2014/03/03,1.25,785,88,29,68.22222222,141,0,0,0,0.67652612,6,4,3768,2512,0,0,0,0,6280,2512,0.4,0.6,0.599904474,0.399936316,0
14706,2011/08/15,2011/08/15,男,4,北京,北京,CN,44,2014/03/31,12,9764,0,0,5794,5535,16685,12017.38,2014/03/29,1.5,1220.5,93,3,57.72727273,183,0,0,0,0.720250524,6,6,5107,4657,0,0,0,0,9764,4657,0.5,0.5,0.522990271,0.476907322,0
21414,2010/02/12,2010/11/02,男,4,昆明市,云南省,CN,55,2014/03/31,10,11823,0,0,3852,7783,9004,12017.35,2014/03/05,1.25,1477.875,10,27,77.11111111,358,2460,0,1,1.334667925,4,6,3546,8277,0,2460,2460,0,14283,8277,0.6,0.4,0.299898512,0.700016915,2
30171,2010/11/30,2010/12/15,女,4,上海,上海,CN,41,2014/03/31,8,11196,0,0,0,616,14592,12017.01,2013/10/08,1,1399.5,348,176,29.57142857,77,0,0,0,0.823534128,1,7,1653,9543,0,0,0,0,11196,9543,0.875,0.125,0.147628829,0.852281861,0
24123,2011/11/20,2011/11/20,女,4,.,北京,CN,47,2014/03/31,9,9420,0,0,0,10279,19158,12016.41,2014/01/10,1.125,1177.5,478,82,21.375,48,0,500,0,0.627226746,0,9,0,9420,0,500,500,500,9920,9920,1,0,0,0.999893854,1
35740,2008/06/06,2008/06/06,男,5,北京,北京,CN,46,2014/03/31,18,11241,0,0,0,12313,14887,12016.26,2014/03/07,2.25,1405.125,444,25,15.41176471,74,0,0,1,0.80716464,0,18,0,11241,0,0,0,0,11241,11241,1,0,0,0.999911048,1
1071,2007/03/21,2010/04/11,男,4,广州,广东,CN,62,2014/03/31,2,10553,0,0,3850,3300,15208,12014.56,2014/03/27,0.25,1319.125,89,5,637,637,0,0,0,0.790015781,1,1,7538,3015,0,0,0,0,10553,3015,0.5,0.5,0.714231571,0.285673678,0
36848,2006/08/25,2007/09/18,男,4,武汉,湖北,CN,42,2014/03/31,15,10718,0,0,3402,7720,15590,12014.11,2013/11/16,1.875,1339.75,2,137,42.28571429,164,0,500,2,0.77062925,5,10,3251,7467,0,500,500,500,11218,7967,0.666666667,0.333333333,0.303293218,0.69661349,3
46841,2012/07/20,2012/08/18,男,4,上海,上海,CN,29,2014/03/31,12,9837,0,0,6132,1865,16237,12013.01,2014/01/20,1.714285714,1405.285714,84,72,42.27272727,196,1782,15742,1,0.739854037,7,5,6920,2917,0,17524,17524,15742,27361,18659,0.416666667,0.583333333,0.703394999,0.296503354,4
36549,2006/01/02,2006/12/22,女,4,北京市,北京市,CN,47,2014/03/31,13,8680,0,0,2073,8231,20637,12012.69,2014/02/22,1.625,1085,227,39,38.75,166,0,0,0,0.582094781,4,9,1798,6882,0,0,0,0,8680,6882,0.692307692,0.307692308,0.207118996,0.79276581,0
58767,2010/11/15,2010/11/15,男,4,深圳市,广东省,CN,42,2014/03/31,2,12214,0,0,4250,1027,13823,12011.13,2014/03/28,0.25,1526.75,279,4,448,448,0,0,0,0.868923533,1,1,11632,582,0,0,0,0,12214,582,0.5,0.5,0.952271797,0.047646336,0
51863,2012/08/17,2012/08/18,女,4,广州,广东,CN,42,2014/03/31,12,11670,0,0,7364,4275,16110,12010.62,2014/03/28,1.714285714,1667.142857,1,4,53.45454545,178,0,0,0,0.745538175,7,5,7837,3833,0,0,0,0,11670,3833,0.416666667,0.583333333,0.671493445,0.328420872,0
27832,2006/07/15,2006/08/13,男,4,广州,广东,CN,50,2014/03/31,12,11406,0,0,10602,0,15476,12010.4,2013/03/21,1.5,1425.75,3,377,31.90909091,84,0,0,1,0.776066167,12,0,11406,0,0,0,0,0,11406,0,0,1,0.999912335,0,1
46959,2012/12/22,2013/02/10,女,4,CAMPSIE,NSW,AU,30,2014/03/31,4,7536,0,0,5930,0,19769,12010.3,2013/03/10,0.666666667,1256,50,388,9.333333333,11,0,0,0,0.607531995,4,0,7536,0,0,0,0,0,7536,0,0,1,0.999867321,0,0
29342,2005/10/06,2005/12/01,男,4,PENANG,BUKIT MERTAJAM,MY,41,2014/03/31,6,5826,0,0,3610,4076,16758,12009.9,2013/10/31,0.75,728.25,256,153,64.4,166,0,0,0,0.716666667,3,3,2913,2913,0,0,0,0,5826,2913,0.5,0.5,0.499914193,0.499914193,0
35112,2010/07/26,2010/10/12,男,4,哈市,黑龙江,CN,55,2014/03/31,13,11044,0,0,4929,6034,16747,12009.12,2013/09/29,1.625,1380.5,58,185,40.66666667,138,0,0,0,0.717090822,7,6,5232,5812,0,0,0,0,11044,5812,0.461538462,0.538461538,0.473698506,0.526210955,0
30847,2008/11/30,2011/03/16,男,4,肇庆,广东,CN,66,2014/03/31,10,10990,0,0,8190,3962,8141,12009.09,2014/2/29  0:00:00,1.25,1373.75,41,32,73.11111111,192,0,0,0,1.475136961,7,3,7942,3048,0,0,0,0,10990,3048,0.3,0.7,0.722591211,0.277317805,0
52042,2012/10/07,2012/12/05,男,4,广州,广东,CN,34,2014/03/31,13,8126,0,0,4506,6074,19379,12007.8,2014/02/28,2.166666667,1354.333333,59,33,37.5,201,0,1172,0,0.619629496,6,7,3259,4867,0,1172,1172,1172,9298,6039,0.538461538,0.461538462,0.401008982,0.598867971,2
34389,2013/02/16,2013/02/16,男,4,广州,广东,CN,28,2014/03/31,11,9740,0,0,1225,9928,17034,12007.64,2014/01/11,2.2,1948,0,81,32.9,125,0,0,0,0.704921921,1,10,786,8954,0,0,0,0,9740,8954,0.909090909,0.090909091,0.080689868,0.919207474,0
52756,2009/10/10,2010/03/17,女,4,长春市,吉林省,CN,46,2014/03/31,11,11635,0,0,2144,1766,14646,12007.58,2013/09/18,1.375,1454.375,92,196,44.3,228,0,0,0,0.819853885,3,8,2122,9513,0,0,0,0,11635,9513,0.727272727,0.272727273,0.182365074,0.817548986,0
32707,2011/12/06,2011/12/06,男,4,上海,-,CN,46,2014/03/31,6,10994,0,0,623,3948,12137,12007.56,2013/12/21,0.75,1374.25,95,102,106.8,175,0,0,0,0.989335091,3,3,2674,8320,0,0,0,0,10994,8320,0.5,0.5,0.243201455,0.756707594,0
49684,2010/09/11,2010/09/11,男,4,苏州,江苏,CN,44,2014/03/31,6,10896,0,0,0,8022,8252,12006.48,2013/11/16,0.75,1362,61,137,106.6,195,0,0,5,1.454978187,2,4,3632,7264,0,0,0,0,10896,7264,0.666666667,0.333333333,0.333302744,0.666605488,5
29398,2007/10/11,2008/09/30,男,4,,,HK,43,2014/03/31,17,9429,0,0,13768,0,15257,12006.45,2012/09/24,2.125,1178.625,5,555,10.6875,78,0,0,0,0.786946975,17,0,9429,0,0,0,0,0,9429,0,0,1,0.999893955,0,0
36964,2006/12/04,2008/04/14,男,4,北京,北京,CN,66,2014/03/31,11,10766,0,0,4710,6304,16284,12006.35,2013/12/19,1.375,1345.75,16,104,61.1,221,0,0,0,0.737309629,4,7,3738,7028,0,0,0,0,10766,7028,0.636363636,0.363636364,0.347171914,0.652735209,0
26461,2010/12/01,2011/04/28,男,4,伊宁,新疆,CN,47,2014/03/31,31,9900,0,0,0,5104,17081,12006.29,2014/03/26,3.875,1237.5,256,6,15.63333333,119,0,0,0,0.702903226,6,25,1800,8100,0,0,0,0,9900,8100,0.806451613,0.193548387,0.181799818,0.818099182,0
32106,2011/04/04,2011/04/04,男,4,广州,广东,CN,31,2014/03/31,16,10299,0,0,6740,5275,18300,12005.44,2014/03/16,2,1287.375,40,16,45,138,0,518,1,0.656034973,9,7,6192,4107,0,518,518,518,10817,4625,0.4375,0.5625,0.601165049,0.398737864,4
23214,2011/02/03,2011/02/17,女,4,东宁,黑龙江,CN,41,2014/03/31,4,11225,0,0,5200,4192,13190,12005.03,2014/02/14,0.5,1403.125,315,47,123,333,0,0,0,0.910161486,2,2,5626,5599,0,0,0,0,11225,5599,0.5,0.5,0.501158026,0.498752895,0
58204,2009/10/23,2009/10/23,女,4,广州,广东,CN,35,2014/03/31,9,9952,0,0,9778,1139,14947,12004.39,2013/06/05,1.125,1244,147,301,35.375,97,0,0,0,0.803130394,8,1,9189,763,0,0,0,0,9952,763,0.111111111,0.888888889,0.923239224,0.076660303,0
5317,2011/03/28,2011/03/28,男,4,上海,.,CN,53,2014/03/31,11,11124,0,0,4522,1484,16197,12004.26,2014/01/15,1.375,1390.5,60,77,59.4,204,0,0,0,0.741140952,6,5,7139,3985,0,0,0,0,11124,3985,0.454545455,0.545454545,0.641707865,0.358202247,0
57542,2008/08/18,2013/08/23,男,4,福州,福建,CN,48,2014/03/31,3,14293,0,0,0,12633,10747,12003.48,2013/08/29,0.375,1786.625,509,216,3,6,0,1632,0,1.116914488,0,3,0,14293,0,1632,1632,1632,15925,15925,1,0,0,0.999930041,1
45841,2006/08/11,2006/09/27,男,4,广州,广东,CN,48,2014/03/31,13,9465,0,0,5731,4777,23690,12002.82,2014/01/24,1.625,1183.125,77,68,48.83333333,179,0,0,0,0.506661883,8,5,5342,4123,0,0,0,0,9465,4123,0.384615385,0.615384615,0.564335517,0.435558842,0
53409,2011/03/12,2011/10/22,男,4,乌鲁木齐,新疆,CN,57,2014/03/31,11,12194,0,0,2544,5280,16988,12002.48,2014/03/03,1.375,1524.25,24,29,67.8,189,0,886,0,0.70652696,5,6,3464,8730,0,886,886,886,13080,9616,0.545454545,0.454545455,0.284050841,0.715867159,1
28059,2007/01/03,2009/12/24,男,4,长沙,湖南,CN,39,2014/03/31,8,10806,0,0,8898,0,27736,12001,2013/03/10,1,1350.75,10,388,47.57142857,272,0,0,0,0.432686761,8,0,10806,0,0,0,0,0,10806,0,0,1,0.999907467,0,0
37896,2013/01/06,2013/06/28,女,4,汕头,广东,CN,25,2014/03/31,5,11098,0,0,0,7379,16339,11999.33,2013/07/24,1,2219.6,173,252,6.5,14,0,0,0,0.734398066,0,5,0,11098,0,0,0,0,11098,11098,1,0,0,0.999909902,0
33757,2012/10/02,2012/10/22,男,4,KOMAKI-SHI,AICHI-KEN,JP,48,2014/03/31,6,8966,0,0,7170,4600,15858,11999.22,2013/08/01,1,1494.333333,20,244,56.6,171,0,0,0,0.756666667,4,2,3984,4982,0,0,0,0,8966,4982,0.333333333,0.666666667,0.444295751,0.555592729,0
2353,2005/10/12,2006/03/22,男,4,HACIENDA HIS,CA,US,47,2014/03/31,4,7670,0,0,1180,4770,16236,11996.78,2014/02/05,0.5,958.75,31,56,214.6666667,528,0,0,0,0.738899975,1,3,1064,6606,0,0,0,0,7670,6606,0.75,0.25,0.138704211,0.861165428,0
33548,2012/05/17,2013/03/30,男,4,广州,广东,CN,38,2014/03/31,6,6988,0,0,512,6602,20440,11996,2013/11/25,0.75,873.5,317,128,48,193,6593,17960,0,0.586888454,1,5,479,6509,0,24553,24553,17960,31541,24469,0.833333333,0.166666667,0.068536271,0.931320647,29
55390,2008/12/21,2009/09/26,男,4,湛江市,广东,CN,60,2014/03/31,20,10291,0,0,8274,5401,18698,11995.08,2013/09/14,2.5,1286.375,83,200,23.57894737,175,6243,4402,0,0.64151674,14,6,6883,3408,0,10645,10645,4402,20936,7810,0.3,0.7,0.668771862,0.331130976,26
60459,2012/08/26,2012/08/26,男,4,台北,台湾,CN,61,2014/03/31,12,9349,0,0,3939,4831,16629,11994.86,2013/08/15,1.714285714,1335.571429,0,230,32.18181818,132,0,0,0,0.721321787,4,8,3225,6124,0,0,0,0,9349,6124,0.666666667,0.333333333,0.344919786,0.654973262,0
55160,2007/03/02,2013/12/16,男,4,广州,广东省,CN,53,2014/03/31,3,15274,0,0,0,7598,15962,11993.63,2014/01/05,0.375,1909.25,624,87,10,20,0,0,0,0.751386418,0,3,0,15274,0,0,0,0,15274,15274,1,0,0,0.999934534,0
49455,2010/02/01,2010/05/06,男,6,郑州,河南,CN,55,2014/03/31,11,11725,0,0,5770,5993,8669,11992.27,2013/10/12,1.375,1465.625,179,172,38,218,0,0,0,1.383351021,5,6,5658,6067,0,0,0,0,11725,6067,0.545454545,0.454545455,0.482517483,0.517397237,0
28508,2010/12/28,2011/04/07,男,4,北京,北京,CN,34,2014/03/31,18,9242,0,0,11177,994,15578,11991.7,2013/05/11,2.25,1155.25,37,326,21.64705882,105,0,0,1,0.769784311,16,2,8542,700,0,0,0,0,9242,700,0.111111111,0.888888889,0.924158823,0.075732987,2
39630,2008/10/02,2010/07/12,男,4,北京,北京,CN,47,2014/03/31,17,11477,0,0,4423,6587,13479,11991.38,2014/03/19,2.125,1434.625,9,13,44.3125,120,1022,808,1,0.889634246,7,10,3876,7601,0,1830,1830,808,13307,8409,0.588235294,0.411764706,0.337689493,0.662223384,8
61363,2013/01/21,2013/01/21,男,4,克拉玛依,新疆,CN,30,2014/03/31,12,8784,0,0,2772,7590,22205,11990.01,2014/01/27,2.4,1756.8,0,65,33.72727273,147,0,0,0,0.539968926,2,10,1970,6814,0,0,0,0,8784,6814,0.833333333,0.166666667,0.224245874,0.775640296,0
60101,2011/12/30,2012/05/18,男,4,深圳,广东,CN,40,2014/03/31,13,7824,0,0,7613,3357,19369,11989.18,2013/11/06,1.625,978,47,147,44.75,190,0,0,0,0.618988074,9,4,4992,2832,0,0,0,0,7824,2832,0.307692308,0.692307692,0.637955272,0.361916933,0
36229,2011/03/24,2013/05/01,女,4,佛山,广东,CN,51,2014/03/31,5,12264,0,0,0,10511,9176,11988.81,2013/09/04,0.625,1533,395,210,31.5,86,3136,916,0,1.306539887,0,5,0,12264,0,4052,4052,916,16316,13180,1,0,0,0.999918467,19
35641,2007/05/03,2007/05/04,女,4,沈阳市,辽宁省,CN,47,2014/03/31,8,10071,0,0,7324,1886,14867,11988.02,2013/09/03,1,1258.875,29,211,70.14285714,261,0,3500,3,0.806350979,7,1,7939,2132,0,3500,3500,3500,13571,5632,0.125,0.875,0.788224782,0.211675933,4
52611,2009/04/11,2009/04/11,男,5,北京,北京,CN,42,2014/03/31,9,9162,0,0,9808,564,13758,11987.7,2013/12/09,1.125,1145.25,104,114,64.125,268,0,0,0,0.871325774,8,1,8708,454,0,0,0,0,9162,454,0.111111111,0.888888889,0.950343774,0.049547092,0
25840,2009/08/24,2009/08/24,男,4,长春,吉林,CN,59,2014/03/31,13,9517,0,0,5268,5313,20004,11987.58,2013/10/19,1.625,1189.625,24,165,45.16666667,151,0,0,0,0.599259148,8,5,5535,3982,0,0,0,0,9517,3982,0.384615385,0.615384615,0.581529733,0.418365203,0
28534,2011/04/14,2011/08/10,女,4,EL MONTE,CALIFORNIA,US,34,2014/03/31,2,9304,0,0,0,3200,24464,11987.36,2013/12/23,0.25,1163,615,100,16,16,1500,0,0,0.49,0,2,0,9304,0,1500,1500,0,10804,9304,1,0,0,0.999892531,1
52511,2013/02/28,2013/03/03,男,4,乌鲁木齐,新疆,CN,47,2014/03/31,7,7040,0,0,4953,3551,22386,11986.28,2013/11/09,1.4,1408,3,144,41.83333333,109,0,0,0,0.535436433,3,4,3887,3153,0,0,0,0,7040,3153,0.571428571,0.428571429,0.552052265,0.447805709,0
40029,2009/01/05,2009/01/12,男,4,大连,辽宁,CN,36,2014/03/31,16,10189,0,0,0,2393,17123,11986.19,2014/02/18,2,1273.625,66,43,41.46666667,165,0,0,0,0.700005256,6,10,3598,6591,0,0,0,0,10189,6591,0.625,0.375,0.353091266,0.646810599,0
46082,2006/12/26,2007/11/08,男,4,北京,北京,CN,52,2014/03/31,14,12018,0,0,9356,2118,13042,11985.41,2013/07/12,1.75,1502.25,25,264,34,200,0,0,0,0.918985585,12,2,9292,2726,0,0,0,0,12018,2726,0.142857143,0.857142857,0.773109244,0.226807555,0
21626,2012/05/10,2012/05/10,男,4,莱芜,山东,CN,47,2014/03/31,17,9687,0,0,5739,5735,16481,11984.54,2014/03/28,2.125,1210.875,0,4,43,127,0,0,0,0.727173108,8,9,5296,4391,0,0,0,0,9687,4391,0.529411765,0.470588235,0.546655656,0.453241123,0
26751,2007/06/11,2007/06/11,男,4,沈阳,辽宁,CN,48,2014/03/31,12,11078,0,0,5310,5303,14053,11983.16,2014/02/24,1.5,1384.75,3,37,62.81818182,173,0,0,0,0.852711876,5,7,5087,5991,0,0,0,0,11078,5991,0.583333333,0.416666667,0.459156964,0.540752776,0
6261,2013/01/30,2013/02/01,男,4,深圳,广东,CN,37,2014/03/31,11,7643,0,0,1988,5911,18614,11983.01,2014/02/11,2.2,1528.6,2,50,37.5,80,0,0,0,0.643763296,2,9,1852,5791,0,0,0,0,7643,5791,0.818181818,0.181818182,0.242281528,0.75758765,0
15622,2012/07/06,2012/08/15,男,4,上海,上海,CN,50,2014/03/31,18,10437,0,0,3008,8691,16751,11982.67,2014/03/18,2.571428571,1491,40,14,34.17647059,137,0,0,0,0.715340577,7,11,4260,6177,0,0,0,0,10437,6177,0.611111111,0.388888889,0.408124162,0.591780034,0
26711,2007/07/10,2007/07/10,男,4,沈阳,辽宁,CN,50,2014/03/31,6,10492,0,0,10520,0,11982,11982,2013/03/27,0.75,1311.5,3,371,71.4,167,0,0,0,1,6,0,10492,0,0,0,0,0,10492,0,0,1,0.999904698,0,0
8592,2006/12/04,2006/12/04,男,4,浑江,吉林,CN,54,2014/03/31,10,8297,0,0,4857,4754,17041,11981.71,2014/01/15,1.25,1037.125,94,77,62.22222222,212,0,0,0,0.703110733,4,6,5049,3248,0,0,0,0,8297,3248,0.6,0.4,0.60845987,0.391419619,0
46915,2012/10/19,2012/12/29,男,4,随州,湖北,CN,43,2014/03/31,18,9194,0,0,3454,8647,16555,11981.26,2014/03/30,3,1532.333333,71,2,26.88235294,148,0,0,0,0.723724555,4,14,2702,6492,0,0,0,0,9194,6492,0.777777778,0.222222222,0.293855356,0.706035889,0
7661,2009/11/04,2009/11/09,女,4,,SAN JUAN METRO MANILA,CN,43,2014/03/31,16,12056,0,0,13130,1100,13500,11981.05,2013/05/18,2,1507,4,319,27.2,108,0,0,0,0.887485185,15,1,10906,1150,0,0,0,0,12056,1150,0.0625,0.9375,0.904536784,0.095380277,0
23252,2011/03/22,2011/03/22,女,4,深圳,广东,CN,37,2014/03/31,20,12774,0,0,0,14685,15020,11980.02,2014/02/22,2.5,1596.75,569,39,6.473684211,28,0,0,1,0.797604527,0,20,0,12774,0,0,0,0,12774,12774,1,0,0,0.999921722,1
62962,2008/06/04,2008/09/11,女,4,乌鲁木齐,新疆,CN,51,2014/03/31,10,8783,0,0,3977,5062,21547,11979.9,2013/11/06,1.25,1097.875,23,147,62.33333333,221,0,2464,1,0.555989233,6,4,5334,3449,0,2464,2464,2464,11247,5913,0.4,0.6,0.607240437,0.392645719,2
36273,2011/09/14,2011/12/06,女,4,广州,广东,CN,29,2014/03/31,9,9978,0,0,3064,7639,16712,11979.37,2013/08/24,1.125,1247.25,179,221,41.375,105,3770,4416,0,0.71681247,3,6,3510,6468,0,8186,8186,4416,18164,10884,0.666666667,0.333333333,0.351738651,0.648161138,28
15409,2012/04/30,2012/07/22,男,4,常德,湖南,CN,29,2014/03/31,12,11239,0,0,6960,3297,15754,11978.52,2014/01/01,1.5,1404.875,83,91,48,139,0,0,0,0.760347848,8,4,7055,4184,0,0,0,0,11239,4184,0.333333333,0.666666667,0.627669039,0.372241993,0
2249,2005/07/08,2005/09/29,男,4,上海,上海,CN,40,2014/03/31,12,10216,0,0,2080,2644,14926,11977.84,2014/03/13,1.5,1277,118,19,54,224,0,0,0,0.802481576,7,5,6682,3534,0,0,0,0,10216,3534,0.416666667,0.583333333,0.654008026,0.345894098,0
18866,2006/06/22,2006/06/23,男,4,广州,广东,CN,35,2014/03/31,20,8432,0,0,3420,6676,19460,11977.67,2014/02/28,2.5,1054,88,33,32.10526316,136,3414,4398,1,0.615502055,8,12,3889,4543,0,7812,7812,4398,16244,8941,0.6,0.4,0.461164473,0.538716945,29
32495,2011/06/07,2011/06/08,男,4,广州,广东,CN,43,2014/03/31,10,12059,0,0,9149,578,19547,11976.66,2013/10/31,1.25,1507.375,64,153,57.11111111,289,1011,0,0,0.612710902,9,1,11659,400,0,1011,1011,0,13070,400,0.1,0.9,0.966749585,0.033167496,3
55307,2007/06/29,2010/12/03,女,4,温州,浙江,CN,40,2014/03/31,9,8418,0,0,5908,2523,20809,11976.55,2013/08/05,1.125,1052.25,113,240,47.25,136,0,0,0,0.575546638,7,2,4459,3959,0,0,0,0,8418,3959,0.222222222,0.777777778,0.529635349,0.470245872,0
9115,2011/01/04,2011/10/28,女,4,茂名,广东,CN,39,2014/03/31,9,9287,0,0,8380,2278,15635,11976.38,2013/06/13,1.125,1160.875,49,293,48.625,125,992,1858,0,0.765998081,7,2,7761,1526,0,2850,2850,1858,12137,3384,0.222222222,0.777777778,0.835594315,0.164298019,26
15420,2012/04/12,2012/04/12,男,4,义乌,浙江,CN,41,2014/03/31,14,9422,0,0,5930,5614,17064,11976.25,2013/11/02,1.75,1177.75,0,151,43.76923077,159,0,0,0,0.701843061,7,7,4957,4465,0,0,0,0,9422,4465,0.5,0.5,0.526053274,0.473840603,0
60491,2012/09/25,2012/10/18,男,4,兰州市,甘肃省,CN,44,2014/03/31,17,10704,0,0,2968,6225,18688,11976.11,2014/02/28,2.428571429,1529.142857,23,33,31.125,178,0,0,0,0.640844927,6,11,2039,8665,0,0,0,0,10704,8665,0.647058824,0.352941176,0.190471742,0.809434844,0
27589,2012/08/26,2012/08/26,男,4,广州,广东,CN,28,2014/03/31,10,7898,0,0,776,10030,18749,11974.73,2014/03/26,1.428571429,1128.285714,0,6,64.22222222,272,0,0,0,0.63868633,1,9,801,7097,0,0,0,0,7898,7097,0.9,0.1,0.101405241,0.898468161,0
58122,2009/11/22,2009/12/21,男,4,上海,上海,CN,35,2014/03/31,22,8525,0,0,9172,3209,20597,11973.84,2014/01/20,2.75,1065.625,11,72,30.85714286,156,324,156,1,0.58133903,16,6,5969,2556,0,480,480,156,9005,2712,0.272727273,0.727272727,0.700093831,0.299788881,14
9093,2010/12/20,2011/06/21,男,4,郑州,河南,CN,34,2014/03/31,12,10577,0,0,6008,4323,17658,11973.4,2014/02/17,1.5,1322.125,144,44,49.36363636,174,6410,8154,1,0.678072262,9,3,5056,5521,0,14564,14564,8154,25141,13675,0.25,0.75,0.477973152,0.521932312,30
3010,2008/01/27,2010/12/15,女,4,DIAMOND BAR,CA,US,53,2014/03/31,18,9829,0,0,6520,6877,16318,11972.38,2013/12/07,2.25,1228.625,25,116,34.70588235,217,0,0,0,0.733691629,9,9,5140,4689,0,0,0,0,9829,4689,0.5,0.5,0.522889115,0.477009156,0
18433,2011/10/24,2013/01/14,男,4,沈阳,辽宁,CN,44,2014/03/31,8,9511,0,0,3264,7041,15927,11972.29,2013/12/01,1,1188.875,288,122,45.85714286,194,1801,1419,0,0.751697746,3,5,2531,6980,0,3220,3220,1419,12731,8399,0.625,0.375,0.266084945,0.733809924,17
30563,2008/09/15,2008/11/12,男,4,上海,上海,CN,37,2014/03/31,11,11548,0,0,490,0,14294,11972.2,2013/09/28,1.375,1443.5,64,186,48.1,222,8500,0,1,0.83756821,9,2,9162,2386,0,8500,8500,0,20048,2386,0.181818182,0.818181818,0.793315439,0.206597974,6
12991,2009/06/03,2009/10/20,男,4,哈尔滨,黑龙江,CN,44,2014/03/31,9,9146,0,0,1771,8309,16945,11971.08,2014/03/11,1.125,1143.25,52,21,82.25,483,0,0,0,0.706466804,1,8,1259,7887,0,0,0,0,9146,7887,0.888888889,0.111111111,0.137640757,0.862249918,0
37031,2007/01/19,2011/08/08,女,4,广州市,广东,CN,37,2014/03/31,9,9051,0,0,4322,6368,17695,11970.64,2014/02/19,1.125,1131.375,132,42,69.625,181,0,0,0,0.676498446,4,5,3922,5129,0,0,0,0,9051,5129,0.555555556,0.444444444,0.433274414,0.566615113,0
44055,2012/12/22,2012/12/22,男,4,南京,南京,CN,35,2014/03/31,12,8579,0,0,2044,7656,17579,11970.07,2014/03/24,2,1429.833333,0,8,41.63636364,164,0,0,0,0.680930087,2,10,934,7645,0,0,0,0,8579,7645,0.833333333,0.166666667,0.108857809,0.891025641,0
19057,2006/10/18,2007/03/21,男,4,北京,北京,CN,42,2014/03/31,13,10657,0,0,3718,6584,14428,11969.76,2014/03/28,1.625,1332.125,66,4,55.08333333,174,0,0,0,0.829620183,4,9,4127,6530,0,0,0,0,10657,6530,0.692307692,0.307692308,0.387220867,0.612685307,0
15541,2012/05/19,2012/05/19,男,4,深圳,广东,CN,39,2014/03/31,23,9248,0,0,6353,6353,18317,11969.27,2014/02/01,2.875,1156,0,60,28.31818182,102,0,0,0,0.653451439,12,11,4592,4656,0,0,0,0,9248,4656,0.47826087,0.52173913,0.496486107,0.503405774,0
33304,2012/04/04,2012/04/04,男,4,.,上海,CN,37,2014/03/31,10,13664,0,0,12226,731,23600,11969.2,2013/08/02,1.25,1708,0,243,53.88888889,181,0,0,1,0.507169492,9,1,13236,428,0,0,0,0,13664,428,0.1,0.9,0.968605928,0.031320893,1
41618,2012/04/21,2012/04/21,男,4,石狮,福建,CN,40,2014/03/31,9,7064,0,0,7356,2548,18403,11969.15,2013/04/07,1.125,883,0,360,43.875,181,0,0,0,0.650391241,7,2,5735,1329,0,0,0,0,7064,1329,0.222222222,0.777777778,0.811748054,0.188110403,0
