,PM_US Post
27276,20.0
27277,14.0
27278,13.0
27279,16.0
27280,16.0
27281,14.0
27282,23.0
27283,31.0
27284,58.0
27285,67.0
27286,70.0
27287,55.0
27288,36.0
27289,21.0
27290,20.0
27291,21.0
27292,17.0
27293,41.0
27294,46.0
27295,23.0
27296,24.0
27297,36.0
27298,43.0
27299,59.0
27300,77.0
27301,93.0
27302,103.0
27303,100.0
27304,87.0
27305,107.0
27306,124.0
27307,121.0
27308,113.0
27309,113.0
27310,75.0
27311,67.0
27312,68.0
27313,78.0
27314,145.0
27315,129.0
27316,132.0
27317,130.0
27318,138.0
27319,133.0
27320,70.0
27321,83.0
27322,38.0
27323,94.0
27324,78.0
27325,101.0
27326,71.0
27327,71.0
27328,115.0
27329,123.0
27330,163.0
27331,162.0
27332,167.0
27333,183.0
27334,190.0
27335,197.0
27336,229.0
27337,246.0
27338,263.0
27339,267.0
27340,282.0
27341,290.0
27342,304.0
27343,307.0
27344,326.0
27345,352.0
27346,341.0
27347,344.0
27348,365.0
27349,348.0
27350,330.0
27351,334.0
27352,320.0
27353,292.0
27354,312.0
27355,296.0
27356,293.0
27357,344.0
27358,384.0
27359,392.0
27360,374.0
27361,208.0
27362,143.0
27363,38.0
27364,15.0
27365,9.0
27366,11.0
27367,13.0
27368,13.0
27369,15.0
27370,11.0
27371,9.0
27372,7.0
27373,9.0
27374,14.0
27375,18.0
27376,16.0
27377,21.0
27378,22.0
27379,54.0
27380,126.0
27381,237.0
27382,197.0
27383,48.0
27384,17.0
27385,12.0
27386,15.0
27387,16.0
27388,17.0
27389,14.0
27390,12.0
27391,16.0
27392,16.0
27393,11.0
27394,26.0
27395,27.0
27396,47.0
27397,75.0
27398,66.0
27399,54.0
27400,59.0
27401,69.0
27402,63.0
27403,57.0
27404,66.0
27405,75.0
27406,77.0
27407,66.0
27408,87.0
27409,96.0
27410,75.0
27411,80.0
27412,78.0
27413,81.0
27414,86.0
27415,112.0
27416,97.0
27417,118.0
27418,121.0
27419,135.0
27420,139.0
27421,144.0
27422,149.0
27423,159.0
27424,167.0
27425,167.0
27426,192.0
27427,208.0
27428,227.0
27429,241.0
27430,259.0
27431,271.0
27432,281.0
27433,296.0
27434,220.0
27435,255.0
27436,253.0
27437,247.0
27438,274.0
27439,276.0
27440,231.0
27441,215.0
27442,167.0
27443,74.0
27444,22.0
27445,14.0
27446,13.0
27447,12.0
27448,11.0
27449,10.0
27450,12.0
27451,20.0
27452,8.0
27453,21.0
27454,26.0
27455,19.0
27456,14.0
27457,14.0
27458,10.0
27459,10.0
27460,11.0
27461,12.0
27462,15.0
27463,13.0
27464,16.0
27465,15.0
27466,18.0
27467,19.0
27468,23.0
27469,34.0
27470,31.0
27471,38.0
27472,41.0
27473,52.0
27474,52.0
27475,46.0
27476,13.0
27477,22.0
27478,9.0
27479,9.0
27480,6.0
27481,5.0
27482,8.0
27483,8.0
27484,12.0
27485,9.0
27486,9.0
27487,11.0
27488,13.0
27489,24.0
27490,14.0
27491,18.0
27492,30.0
27493,31.0
27494,41.0
27495,39.0
27496,42.0
27497,45.0
27498,57.0
27499,62.0
27500,72.0
27501,68.0
27502,90.0
27503,77.0
27504,73.0
27505,73.0
27506,63.0
27507,65.0
27508,81.0
27509,104.0
27510,109.0
27511,140.0
27512,133.0
27513,126.0
27514,129.0
27515,117.0
27516,126.0
27517,107.0
27518,68.0
27519,8.0
27520,12.0
27521,42.0
27522,58.0
27523,67.0
27524,77.0
27525,68.0
27526,76.0
27527,80.0
27528,67.0
27529,66.0
27530,175.0
27531,159.0
27532,147.0
27533,153.0
27534,153.0
27535,162.0
27536,171.0
27537,186.0
27538,191.0
27539,200.0
27540,212.0
27541,222.0
27542,237.0
27543,250.0
27544,264.0
27545,271.0
27546,268.0
27547,278.0
27548,285.0
27549,316.0
27550,332.0
27551,339.0
27552,322.0
27553,321.0
27554,266.0
27555,219.0
27556,222.0
27557,259.0
27558,28.0
27559,8.0
27560,10.0
27561,9.0
27562,10.0
27563,14.0
27564,11.0
27565,10.0
27566,14.0
27567,10.0
27568,9.0
27569,17.0
27570,30.0
27571,31.0
27572,41.0
27573,38.0
27574,49.0
27575,94.0
27576,116.0
27577,114.0
27578,120.0
27579,113.0
27580,90.0
27581,73.0
27582,63.0
27583,54.0
27584,55.0
27585,58.0
27586,61.0
27587,76.0
27588,78.0
27589,88.0
27590,116.0
27591,144.0
27592,163.0
27593,164.0
27594,185.0
27595,243.0
27596,256.0
27597,356.0
27598,364.0
27599,426.0
27600,397.0
27601,417.0
27602,372.0
27603,318.0
27604,287.0
27605,245.0
27606,266.0
27607,270.0
27608,282.0
27609,284.0
27610,319.0
27611,347.0
27612,337.0
27613,320.0
27614,323.0
27615,318.0
27616,313.0
27617,316.0
27618,313.0
27619,404.0
27620,532.0
27621,386.0
27622,383.0
27623,240.0
27624,226.0
27625,222.0
27626,202.0
27627,207.0
27628,200.0
27629,183.0
27630,176.0
27631,153.0
27632,150.0
27633,137.0
27634,111.0
27635,118.0
27636,118.0
27637,128.0
27638,143.0
27639,153.0
27640,158.0
27641,153.0
27642,143.0
27643,146.0
27644,144.0
27645,148.0
27646,153.0
27647,155.0
27648,153.0
27649,153.0
27650,148.0
27651,152.0
27652,163.0
27653,155.0
27654,175.0
27655,143.0
27656,155.0
27657,172.0
27658,173.0
27659,190.0
27660,200.0
27661,208.0
27662,198.0
27663,196.0
27664,213.0
27665,206.0
27666,244.0
27667,289.0
27668,341.0
27669,370.0
27670,382.0
27671,415.0
27672,414.0
27673,415.0
27674,408.0
27675,414.0
27676,403.0
27677,395.0
27678,394.0
27679,330.0
27680,247.0
27681,188.0
27682,129.0
27683,63.0
27684,49.0
27685,32.0
27686,25.0
27687,23.0
27688,27.0
27689,277.0
27690,273.0
27691,241.0
27692,259.0
27693,259.0
27694,265.0
27695,367.0
27696,392.0
27697,400.0
27698,441.0
27699,466.0
27700,485.0
27701,525.0
27702,502.0
27703,449.0
27704,469.0
27705,510.0
27706,229.0
27707,111.0
27708,95.0
27709,89.0
27710,39.0
27711,20.0
27712,17.0
27713,13.0
27714,11.0
27715,12.0
27716,8.0
27717,6.0
27718,9.0
27719,9.0
27720,7.0
27721,5.0
27722,6.0
27723,4.0
27724,8.0
27725,9.0
27726,9.0
27727,12.0
27728,10.0
27729,11.0
27730,12.0
27731,11.0
27732,11.0
27733,9.0
27734,9.0
27735,8.0
27736,9.0
27737,10.0
27738,13.0
27739,13.0
27740,17.0
27741,27.0
27742,12.0
27743,10.0
27744,11.0
27745,8.0
27746,10.0
27747,9.0
27748,10.0
27749,12.0
27750,19.0
27751,18.0
27752,18.0
27753,17.0
27754,24.0
27755,33.0
27756,43.0
27757,39.0
27758,42.0
27759,56.0
27760,59.0
27761,67.0
27762,66.0
27763,81.0
27764,100.0
27765,120.0
27766,153.0
27767,157.0
27768,161.0
27769,145.0
27770,113.0
27771,119.0
27772,133.0
27773,134.0
27774,138.0
27775,123.0
27776,100.0
27777,110.0
27778,117.0
27779,115.0
27780,110.0
27781,38.0
27782,19.0
27783,25.0
27784,50.0
27785,55.0
27786,143.0
27787,162.0
27788,86.0
27789,73.0
27790,86.0
27791,69.0
27792,24.0
27793,5.0
27794,4.0
27795,5.0
27796,7.0
27797,7.0
27798,9.0
27799,17.0
27800,16.0
27801,16.0
27802,13.0
27803,14.0
27804,10.0
27805,10.0
27806,13.0
27807,17.0
27808,23.0
27809,25.0
27810,36.0
27811,47.0
27812,54.0
27813,60.0
27814,78.0
27815,80.0
27816,98.0
27817,101.0
27818,115.0
27819,129.0
27820,116.0
27821,116.0
27822,126.0
27823,130.0
27824,150.0
27825,163.0
27826,172.0
27827,192.0
27828,181.0
27829,187.0
27830,204.0
27831,218.0
27832,222.0
27833,208.0
27834,225.0
27835,235.0
27836,263.0
27837,274.0
27838,275.0
27839,302.0
27840,225.0
27841,220.0
27842,207.0
27843,202.0
27844,200.0
27845,206.0
27846,202.0
27847,203.0
27848,196.0
27849,188.0
27850,187.0
27851,204.0
27852,233.0
27853,259.0
27854,267.0
27855,246.0
27856,247.0
27857,257.0
27858,238.0
27859,257.0
27860,257.0
27861,249.0
27862,245.0
27863,242.0
27864,239.0
27865,240.0
27866,238.0
27867,338.0
27868,334.0
27869,344.0
27870,351.0
27871,331.0
27872,327.0
27873,306.0
27874,289.0
27875,363.0
27876,306.0
27877,293.0
27878,279.0
27879,230.0
27880,201.0
27881,200.0
27882,195.0
27883,294.0
27884,510.0
27885,516.0
27886,469.0
27887,450.0
27888,397.0
27889,365.0
27890,364.0
27891,357.0
27892,357.0
27893,350.0
27894,337.0
27895,323.0
27896,306.0
27897,234.0
27898,139.0
27899,95.0
27900,189.0
27901,410.0
27902,216.0
27903,145.0
27904,99.0
27905,87.0
27906,93.0
27907,95.0
27908,101.0
27909,97.0
27910,89.0
27911,87.0
27912,105.0
27913,114.0
27914,119.0
27915,128.0
27916,129.0
27917,122.0
27918,122.0
27919,124.0
27920,136.0
27921,141.0
27922,33.0
27923,42.0
27924,32.0
27925,40.0
27926,32.0
27927,19.0
27928,16.0
27929,13.0
27930,16.0
27931,12.0
27932,10.0
27933,18.0
27934,12.0
27935,12.0
27936,15.0
27937,18.0
27938,20.0
27939,18.0
27940,22.0
27941,27.0
27942,26.0
27943,27.0
27944,29.0
27945,27.0
27946,33.0
27947,32.0
27948,33.0
27949,35.0
27950,33.0
27951,37.0
27952,42.0
27953,59.0
27954,67.0
27955,80.0
27956,75.0
27957,87.0
27958,88.0
27959,81.0
27960,106.0
27961,103.0
27962,118.0
27963,111.0
27964,110.0
27965,102.0
27966,94.0
27967,105.0
27968,122.0
27969,155.0
27970,150.0
27971,156.0
27972,134.0
27973,114.0
27974,114.0
27975,120.0
27976,153.0
27977,148.0
27978,162.0
27979,164.0
27980,158.0
27981,117.0
27982,108.0
27983,114.0
27984,135.0
27985,131.0
27986,135.0
27987,137.0
27988,150.0
27989,153.0
27990,145.0
27991,127.0
27992,130.0
27993,161.0
27994,164.0
27995,167.0
27996,148.0
27997,153.0
27998,147.0
27999,150.0
28000,152.0
28001,164.0
28002,159.0
28003,176.0
28004,174.0
28005,194.0
28006,114.0
28007,67.0
28008,23.0
28009,13.0
28010,10.0
28011,11.0
28012,17.0
28013,14.0
28014,16.0
28015,15.0
28016,16.0
28017,16.0
28018,17.0
28019,13.0
28020,10.0
28021,14.0
28022,12.0
28023,15.0
28024,16.0
28025,23.0
28026,37.0
28027,38.0
28028,30.0
28029,34.0
28030,48.0
28031,71.0
28032,82.0
28033,77.0
28034,83.0
28035,92.0
28036,84.0
28037,84.0
28038,75.0
28039,88.0
28040,92.0
28041,92.0
28042,112.0
28043,122.0
28044,124.0
28045,122.0
28046,109.0
28047,111.0
28048,121.0
28049,128.0
28050,127.0
28051,126.0
28052,136.0
28053,165.0
28054,182.0
28055,182.0
28056,195.0
28057,205.0
28058,217.0
28059,226.0
28060,220.0
28061,197.0
28062,187.0
28063,174.0
28064,181.0
28065,192.0
28066,216.0
28067,247.0
28068,254.0
28069,271.0
28070,302.0
28071,294.0
28072,280.0
28073,294.0
28074,302.0
28075,324.0
28076,315.0
28077,328.0
28078,355.0
28079,405.0
28080,347.0
28081,346.0
28082,342.0
28083,327.0
28084,332.0
28085,328.0
28086,304.0
28087,325.0
28088,315.0
28089,295.0
28090,239.0
28091,212.0
28092,214.0
28093,215.0
28094,208.0
28095,229.0
28096,235.0
28097,199.0
28098,251.0
28099,280.0
28100,250.0
28101,205.0
28102,202.0
28103,204.0
28104,216.0
28105,221.0
28106,227.0
28107,235.0
28108,236.0
28109,232.0
28110,241.0
28111,258.0
28112,273.0
28113,287.0
28114,316.0
28115,337.0
28116,359.0
28117,394.0
28118,393.0
28119,402.0
28120,400.0
28121,422.0
28122,429.0
28123,480.0
28124,512.0
28125,541.0
28126,522.0
28127,498.0
28128,517.0
28129,246.0
28130,39.0
28131,14.0
28132,15.0
28133,10.0
28134,13.0
28135,9.0
28136,13.0
28137,10.0
28138,7.0
28139,6.0
28140,9.0
28141,10.0
28142,19.0
28143,14.0
28144,22.0
28145,25.0
28146,87.0
28147,49.0
28148,36.0
28149,30.0
28150,35.0
28151,30.0
28152,33.0
28153,34.0
28154,36.0
28155,25.0
28156,23.0
28157,22.0
28158,34.0
28159,34.0
28160,48.0
28161,59.0
28162,68.0
28163,69.0
28164,69.0
28165,69.0
28166,72.0
28167,63.0
28168,57.0
28169,41.0
28170,60.0
28171,69.0
28172,100.0
28173,105.0
28174,83.0
28175,75.0
28176,62.0
28177,53.0
28178,54.0
28179,45.0
28180,29.0
28181,28.0
28182,36.0
28183,39.0
28184,48.0
28185,63.0
28186,56.0
28187,56.0
28188,65.0
28189,49.0
28190,53.0
28191,53.0
28192,63.0
28193,70.0
28194,91.0
28195,97.0
28196,102.0
28197,109.0
28198,119.0
28199,118.0
28200,114.0
28201,98.0
28202,91.0
28203,94.0
28204,97.0
28205,108.0
28206,107.0
28207,104.0
28208,105.0
28209,123.0
28210,148.0
28211,164.0
28212,173.0
28213,172.0
28214,183.0
28215,192.0
28216,198.0
28217,210.0
28218,224.0
28219,224.0
28220,224.0
28221,211.0
28222,210.0
28223,209.0
28224,166.0
28225,125.0
28226,94.0
28227,51.0
28228,58.0
28229,51.0
28230,17.0
28231,14.0
28232,18.0
28233,17.0
28234,66.0
28235,63.0
28236,62.0
28237,73.0
28238,76.0
28239,62.0
28240,74.0
28241,82.0
28242,74.0
28243,69.0
28244,63.0
28245,61.0
28246,58.0
28247,54.0
28248,50.0
28249,51.0
28250,51.0
28251,51.0
28252,52.0
28253,56.0
28254,60.0
28255,76.0
28256,97.0
28257,86.0
28258,88.0
28259,91.0
28260,90.0
28261,96.0
28262,94.0
28263,86.0
28264,71.0
28265,18.0
28266,15.0
28267,11.0
28268,12.0
28269,8.0
28270,5.0
28271,9.0
28272,10.0
28273,9.0
28274,11.0
28275,9.0
28276,11.0
28277,13.0
28278,18.0
28279,18.0
28280,11.0
28281,12.0
28282,12.0
28283,11.0
28284,15.0
28285,13.0
28286,12.0
28287,12.0
28288,15.0
28289,21.0
28290,32.0
28291,50.0
28292,60.0
28293,56.0
28294,58.0
28295,71.0
28296,91.0
28297,88.0
28298,90.0
28299,74.0
28300,86.0
28301,103.0
28302,119.0
28303,121.0
28304,137.0
28305,126.0
28306,112.0
28307,116.0
28308,137.0
28309,129.0
28310,137.0
28311,123.0
28312,115.0
28313,117.0
28314,135.0
28315,150.0
28316,127.0
28317,102.0
28318,97.0
28319,98.0
28320,110.0
28321,128.0
28322,153.0
28323,174.0
28324,187.0
28325,188.0
28326,196.0
28327,196.0
28328,205.0
28329,217.0
28330,229.0
28331,240.0
28332,231.0
28333,211.0
28334,210.0
28335,219.0
28336,210.0
28337,223.0
28338,220.0
28339,223.0
28340,234.0
28341,231.0
28342,154.0
28343,128.0
28344,132.0
28345,134.0
28346,135.0
28347,134.0
28348,139.0
28349,171.0
28350,204.0
28351,183.0
28352,179.0
28353,192.0
28354,194.0
28355,156.0
28356,84.0
28357,21.0
28358,16.0
28359,15.0
28360,17.0
28361,26.0
28362,16.0
28363,15.0
28364,15.0
28365,16.0
28366,15.0
28367,16.0
28368,8.0
28369,8.0
28370,7.0
28371,8.0
28372,16.0
28373,17.0
28374,25.0
28375,17.0
28376,13.0
28377,19.0
28378,18.0
28379,15.0
28380,21.0
28381,11.0
28382,21.0
28383,20.0
28384,22.0
28385,17.0
28386,60.0
28387,97.0
28388,120.0
28389,111.0
28390,109.0
28391,110.0
28392,93.0
28393,103.0
28394,100.0
28395,110.0
28396,100.0
28397,93.0
28398,97.0
28399,116.0
28400,127.0
28401,117.0
28402,90.0
28403,78.0
28404,119.0
28405,121.0
28406,108.0
28407,93.0
28408,97.0
28409,100.0
28410,101.0
28411,80.0
28412,75.0
28413,58.0
28414,66.0
28415,60.0
28416,72.0
28417,75.0
28418,82.0
28419,85.0
28420,82.0
28421,81.0
28422,84.0
28423,90.0
28424,93.0
28425,100.0
28426,122.0
28427,90.0
28428,97.0
28429,116.0
28430,110.0
28431,98.0
28432,104.0
28433,85.0
28434,91.0
28435,98.0
28436,107.0
28437,100.0
28438,101.0
28439,107.0
28440,105.0
28441,106.0
28442,109.0
28443,130.0
28444,131.0
28445,140.0
28446,141.0
28447,155.0
28448,174.0
28449,193.0
28450,203.0
28451,230.0
28452,227.0
28453,251.0
28454,248.0
28455,243.0
28456,253.0
28457,258.0
28458,254.0
28459,259.0
28460,256.0
28461,255.0
28462,246.0
28463,244.0
28464,259.0
28465,244.0
28466,256.0
28467,250.0
28468,245.0
28469,247.0
28470,247.0
28471,158.0
28472,18.0
28473,15.0
28474,15.0
28475,29.0
28476,39.0
28477,37.0
28478,39.0
28479,41.0
28480,38.0
28481,31.0
28482,29.0
28483,20.0
28484,19.0
28485,7.0
28486,7.0
28487,6.0
28488,13.0
28489,20.0
28490,49.0
28491,64.0
28492,96.0
28493,122.0
28494,133.0
28495,150.0
28496,175.0
28497,176.0
28498,164.0
28499,169.0
28500,155.0
28501,144.0
28502,119.0
28503,113.0
28504,130.0
28505,123.0
28506,108.0
28507,112.0
28508,111.0
28509,122.0
28510,130.0
28511,138.0
28512,149.0
28513,153.0
28514,184.0
28515,179.0
28516,183.0
28517,194.0
28518,184.0
28519,153.0
28520,150.0
28521,126.0
28522,156.0
28523,156.0
28524,178.0
28525,243.0
28526,122.0
28527,100.0
28528,73.0
28529,60.0
28530,46.0
28531,33.0
28532,32.0
28533,34.0
28534,37.0
28535,38.0
28536,38.0
28537,47.0
28538,61.0
28539,48.0
28540,47.0
28541,56.0
28542,72.0
28543,89.0
28544,92.0
28545,83.0
28546,87.0
28547,89.0
28548,100.0
28549,107.0
28550,98.0
28551,78.0
28552,83.0
28553,84.0
28554,91.0
28555,99.0
28556,99.0
28557,111.0
28558,118.0
28559,122.0
28560,117.0
28561,113.0
28562,108.0
28563,110.0
28564,121.0
28565,122.0
28566,116.0
28567,106.0
28568,107.0
28569,111.0
28570,122.0
28571,88.0
28572,24.0
28573,9.0
28574,12.0
28575,15.0
28576,11.0
28577,11.0
28578,9.0
28579,10.0
28580,9.0
28581,8.0
28582,9.0
28583,8.0
28584,7.0
28585,6.0
28586,6.0
28587,6.0
28588,5.0
28589,12.0
28590,9.0
28591,17.0
28592,11.0
28593,16.0
28594,13.0
28595,10.0
28596,12.0
28597,10.0
28598,15.0
28599,11.0
28600,13.0
28601,11.0
28602,14.0
28603,24.0
28604,33.0
28605,34.0
28606,32.0
28607,36.0
28608,43.0
28609,55.0
28610,57.0
28611,57.0
28612,59.0
28613,104.0
28614,90.0
28615,69.0
28616,67.0
28617,63.0
28618,71.0
28619,77.0
28620,80.0
28621,89.0
28622,106.0
28623,114.0
28624,126.0
28625,97.0
28626,83.0
28627,97.0
28628,90.0
28629,93.0
28630,78.0
28631,54.0
28632,59.0
28633,44.0
28634,22.0
28635,27.0
28636,33.0
28637,29.0
28638,13.0
28639,15.0
28640,17.0
28641,16.0
28642,14.0
28643,14.0
28644,12.0
28645,17.0
28646,13.0
28647,12.0
28648,17.0
28649,12.0
28650,16.0
28651,10.0
28652,15.0
28653,11.0
28654,13.0
28655,12.0
28656,10.0
28657,8.0
28658,6.0
28659,8.0
28660,8.0
28661,9.0
28662,9.0
28663,11.0
28664,10.0
28665,12.0
28666,13.0
28667,13.0
28668,14.0
28669,14.0
28670,14.0
28671,11.0
28672,11.0
28673,12.0
28674,13.0
28675,14.0
28676,22.0
28677,11.0
28678,11.0
28679,10.0
28680,10.0
28681,11.0
28682,9.0
28683,11.0
28684,8.0
28685,9.0
28686,11.0
28687,8.0
28688,12.0
28689,12.0
28690,12.0
28691,10.0
28692,10.0
28693,14.0
28694,17.0
28695,10.0
28696,7.0
28697,6.0
28698,10.0
28699,17.0
28700,17.0
28701,21.0
28702,26.0
28703,21.0
28704,27.0
28705,29.0
28706,41.0
28707,16.0
28708,15.0
28709,13.0
28710,19.0
28711,19.0
28712,18.0
28713,12.0
28714,10.0
28715,13.0
28716,12.0
28717,14.0
28718,9.0
28719,8.0
28720,6.0
28721,6.0
28722,5.0
28723,11.0
28724,22.0
28725,41.0
28726,49.0
28727,32.0
28728,38.0
28729,41.0
28730,35.0
28731,42.0
28732,55.0
28733,62.0
28734,66.0
28735,64.0
28736,53.0
28737,62.0
28738,53.0
28739,50.0
28740,62.0
28741,74.0
28742,41.0
28743,29.0
28744,45.0
28745,54.0
28746,52.0
28747,51.0
28748,47.0
28749,52.0
28750,54.0
28751,59.0
28752,57.0
28753,65.0
28754,91.0
28755,100.0
28756,109.0
28757,101.0
28758,111.0
28759,101.0
28760,110.0
28761,117.0
28762,132.0
28763,117.0
28764,75.0
28765,25.0
28766,14.0
28767,16.0
28768,13.0
28769,10.0
28770,10.0
28771,8.0
28772,10.0
28773,10.0
28774,12.0
28775,8.0
28776,6.0
28777,5.0
28778,6.0
28779,7.0
28780,6.0
28781,4.0
28782,6.0
28783,9.0
28784,7.0
28785,10.0
28786,34.0
28787,59.0
28788,53.0
28789,45.0
28790,38.0
28791,39.0
28792,45.0
28793,42.0
28794,43.0
28795,50.0
28796,48.0
28797,56.0
28798,63.0
28799,59.0
28800,53.0
28801,42.0
28802,44.0
28803,50.0
28804,65.0
28805,70.0
28806,73.0
28807,71.0
28808,62.0
28809,73.0
28810,73.0
28811,78.0
28812,79.0
28813,79.0
28814,89.0
28815,99.0
28816,97.0
28817,102.0
28818,81.0
28819,69.0
28820,64.0
28821,55.0
28822,53.0
28823,50.0
28824,57.0
28825,53.0
28826,63.0
28827,64.0
28828,61.0
28829,63.0
28830,58.0
28831,74.0
28832,70.0
28833,80.0
28834,71.0
28835,70.0
28836,57.0
28837,39.0
28838,36.0
28839,28.0
28840,33.0
28841,27.0
28842,62.0
28843,96.0
28844,81.0
28845,78.0
28846,75.0
28847,57.0
28848,48.0
28849,52.0
28850,47.0
28851,37.0
28852,27.0
28853,28.0
28854,34.0
28855,45.0
28856,51.0
28857,49.0
28858,32.0
28859,41.0
28860,46.0
28861,55.0
28862,63.0
28863,72.0
28864,68.0
28865,60.0
28866,55.0
28867,49.0
28868,43.0
28869,44.0
28870,46.0
28871,39.0
28872,10.0
28873,13.0
28874,9.0
28875,6.0
28876,8.0
28877,10.0
28878,8.0
28879,9.0
28880,9.0
28881,7.0
28882,8.0
28883,6.0
28884,6.0
28885,4.0
28886,7.0
28887,6.0
28888,7.0
28889,9.0
28890,8.0
28891,16.0
28892,25.0
28893,28.0
28894,23.0
28895,41.0
28896,41.0
28897,56.0
28898,72.0
28899,63.0
28900,65.0
28901,56.0
28902,60.0
28903,51.0
28904,43.0
28905,41.0
28906,43.0
28907,28.0
28908,35.0
28909,40.0
28910,41.0
28911,59.0
28912,57.0
28913,51.0
28914,57.0
28915,64.0
28916,71.0
28917,77.0
28918,73.0
28919,67.0
28920,64.0
28921,65.0
28922,74.0
28923,80.0
28924,84.0
28925,83.0
28926,86.0
28927,92.0
28928,92.0
28929,84.0
28930,75.0
28931,78.0
28932,75.0
28933,81.0
28934,70.0
28935,69.0
28936,63.0
28937,75.0
28938,67.0
28939,73.0
28940,81.0
28941,78.0
28942,91.0
28943,105.0
28944,117.0
28945,118.0
28946,125.0
28947,123.0
28948,132.0
28949,126.0
28950,136.0
28951,151.0
28952,143.0
28953,153.0
28954,156.0
28955,164.0
28956,147.0
28957,134.0
28958,138.0
28959,140.0
28960,142.0
28961,149.0
28962,137.0
28963,126.0
28964,102.0
28965,89.0
28966,89.0
28967,104.0
28968,114.0
28969,120.0
28970,123.0
28971,128.0
28972,138.0
28973,147.0
28974,151.0
28975,160.0
28976,165.0
28977,175.0
28978,195.0
28979,201.0
28980,214.0
28981,236.0
28982,218.0
28983,228.0
28984,190.0
28985,158.0
28986,166.0
28987,171.0
28988,183.0
28989,197.0
28990,188.0
28991,152.0
28992,135.0
28993,135.0
28994,134.0
28995,140.0
28996,146.0
28997,175.0
28998,195.0
28999,203.0
29000,201.0
29001,214.0
29002,214.0
29003,229.0
29004,247.0
29005,250.0
29006,258.0
29007,260.0
29008,275.0
29009,258.0
29010,215.0
29011,200.0
29012,190.0
29013,217.0
29014,236.0
29015,224.0
29016,241.0
29017,217.0
29018,179.0
29019,154.0
29020,125.0
29021,148.0
29022,165.0
29023,125.0
29024,87.0
29025,85.0
29026,73.0
29027,77.0
29028,74.0
29029,36.0
29030,15.0
29031,9.0
29032,8.0
29033,11.0
29034,14.0
29035,18.0
29036,14.0
29037,8.0
29038,4.0
29039,6.0
29040,7.0
29041,14.0
29042,12.0
29043,16.0
29044,14.0
29045,15.0
29046,10.0
29047,9.0
29048,8.0
29049,9.0
29050,10.0
29051,10.0
29052,9.0
29053,8.0
29054,9.0
29055,6.0
29056,5.0
29057,7.0
29058,8.0
29059,19.0
29060,22.0
29061,52.0
29062,40.0
29063,95.0
29064,40.0
29065,71.0
29066,64.0
29067,92.0
29068,83.0
29069,100.0
29070,115.0
29071,70.0
29072,83.0
29073,87.0
29074,81.0
29075,80.0
29076,80.0
29077,78.0
29078,70.0
29079,66.0
29080,74.0
29081,74.0
29082,80.0
29083,74.0
29084,52.0
29085,41.0
29086,38.0
29087,45.0
29088,55.0
29089,63.0
29090,69.0
29091,81.0
29092,122.0
29093,82.0
29094,55.0
29095,62.0
29096,61.0
29097,46.0
29098,45.0
29099,50.0
29100,54.0
29101,64.0
29102,75.0
29103,76.0
29104,70.0
29105,80.0
29106,82.0
29107,95.0
29108,77.0
29109,81.0
29110,97.0
29111,103.0
29112,85.0
29113,89.0
29114,96.0
29115,80.0
29116,85.0
29117,91.0
29118,81.0
29119,81.0
29120,94.0
29121,80.0
29122,79.0
29123,89.0
29124,85.0
29125,82.0
29126,85.0
29127,92.0
29128,92.0
29129,96.0
29130,74.0
29131,16.0
29132,21.0
29133,20.0
29134,17.0
29135,11.0
29136,11.0
29137,14.0
29138,14.0
29139,15.0
29140,17.0
29141,17.0
29142,21.0
29143,24.0
29144,20.0
29145,17.0
29146,47.0
29147,44.0
29148,39.0
29149,27.0
29150,30.0
29151,11.0
29152,12.0
29153,38.0
29154,74.0
29155,37.0
29156,31.0
29157,32.0
29158,48.0
29159,81.0
29160,36.0
29161,12.0
29162,10.0
29163,11.0
29164,15.0
29165,10.0
29166,11.0
29167,14.0
29168,10.0
29169,9.0
29170,11.0
29171,70.0
29172,11.0
29173,12.0
29174,13.0
29175,16.0
29176,11.0
29177,13.0
29178,22.0
29179,36.0
29180,45.0
29181,40.0
29182,38.0
29183,38.0
29184,81.0
29185,41.0
29186,36.0
29187,59.0
29188,46.0
29189,48.0
29190,83.0
29191,45.0
29192,33.0
29193,30.0
29194,27.0
29195,24.0
29196,28.0
29197,34.0
29198,33.0
29199,28.0
29200,35.0
29201,38.0
29202,59.0
29203,41.0
29204,51.0
29205,56.0
29206,70.0
29207,71.0
29208,55.0
29209,52.0
29210,53.0
29211,57.0
29212,72.0
29213,88.0
29214,98.0
29215,103.0
29216,100.0
29217,102.0
29218,75.0
29219,78.0
29220,89.0
29221,98.0
29222,96.0
29223,97.0
29224,96.0
29225,95.0
29226,86.0
29227,94.0
29228,79.0
29229,87.0
29230,81.0
29231,59.0
29232,68.0
29233,82.0
29234,60.0
